   PADA MARKERS	PADAH MARKERS
   vimocayeyaṃ janatāṃ % vyādhimṛtyujarābhayāt // MvyG_52 //	vimocayeyam janatAm % vyADi-mRtyu-jarA-BayAt // Mu-yu-_52 //
   aśītibhiḥ sahasraiḥ sa $ caturbhiś ca puraskṛtaḥ &	aSItiBiH sahasrEH saH $ caturBiH ca puraskRtaH &
   niṣkramiṣyati maitreyaḥ % pravrajyām agrapudgalaḥ // MvyG_53 //	nizkramizyati mEtreyaH % pravrajyAm agra-pudgalaH // Mu-yu-_53 //
   nāgavṛkṣas tadā tasya $ bodhivṛkṣo bhaviṣyati &	nAgavRkzaH tadA tasya $ boDivRkzaH Bavizyati &
   pañcāśadyojanāny asya % śākhā ūrdhvaṃ samucchritāḥ // MvyG_54 //	paQcASat-yojanAni asya % SAKAH UrDvam samucCritAH // Mu-yu-_54 //
   niṣadya tasya cādhastān $ maitreyo puruṣottamaḥ &	nizadya tasya ca-aDastAn $ mEtreyaH puruzottamaH &
   anuttarāṃ śivāṃ bodhiṃ % samavāpsyati nāyakaḥ // MvyG_55 //	anuttarAm SivAm boDim % samavApsyati nAyakaH // Mu-yu-_55 //
   yasyām eva ca rātrau sa $ pravrajyāṃ niṣkramiṣyati &	yasyAm eva ca rAtrO saH $ pravrajyAm nizkramizyati &
   tasyām eva ca rātrau hi % parāṃ bodhim avāpsyati // MvyG_56 //	tasyAm eva ca rAtrO hi % parAm boDim avApsyati // Mu-yu-_56 //
   aṣṭāṅgopetayā vācā $ tataḥ sa puruṣottamaḥ &	azwAFga-upetayA vAcA $ tatas sa puruzottamaH &
   deśayiṣyati saddharmaṃ % sarvaduḥkhāpahaṃ śivam // MvyG_57 //	deSayizyati sadDarmam % sarva-duHKa-apaham Sivam // Mu-yu-_57 //
   prasannāṃ janatāṃ dṛṣṭvā $ satyāni kathayiṣyati &	prasannAm janatAm dRzwvA $ satyAni kaTayizyati &
   duḥkhaṃ duḥkhasamutpādaṃ % duḥkhasya samatikramam // MvyG_58 //	duHKam duHKa-samutpAdam % duHKasya samatikramam // Mu-yu-_58 //
   āryaṃ cāṣṭāṅgikaṃ mārgaṃ $ kṣemaṃ nirvāṇagāminam &	Aryam ca-azwa-AFgikam mArgam $ kzemam nirvANa-gAminam &
   taṃ cāpi dharmaṃ saṃśrutya % pratipatsyanti śāsane // MvyG_59 //	tam ca-api Darmam saMSrutya % pratipatsyanti SAsane // Mu-yu-_59 //
   udyāne puṣpasaṃcchanne $ sannipāto bhaviṣyati &	udyAne puzpa-saMcCanne $ sannipAtaH Bavizyati &
   pūrṇaṃ ca yojanaśataṃ % parṣat tasya bhaviṣyati // MvyG_60 //	pUrNam ca yojana-Satam % parzad tasya Bavizyati // Mu-yu-_60 //
   śrutvā narapati rājā $ śaṅkho nāma mahāyaśāḥ &	SrutvA narapati rAjA $ SaFKaH nAma mahA-yaSAH &
   dattvā dānam asaṃkhyeyaṃ % pravrajyāṃ niṣkramiṣyati // MvyG_61 //	dattvA dAnam asaMKyeyam % pravrajyAm nizkramizyati // Mu-yu-_61 //
   aśītibhiś caturbhiś ca $ sahasraiḥ parivāritaḥ &	aSItiBiH caturBiH ca $ sahasrEH parivAritaH &
   narādhipo viniṣkramya % pravrajyām upayāsyati // MvyG_62 //	narADipaH vinizkramya % pravrajyAm upayAsyati // Mu-yu-_62 //
   anenaiva pramāṇena $ mānavānāṃ puraskṛtaḥ &	anena-eva pramANena $ mAnavAnAm puraskRtaH &
   maitreyasya pitā tatra % pravrajyām niṣkramiṣyati // MvyG_63 //	mEtreyasya pitA tatra % pravrajyAm nizkramizyati // Mu-yu-_63 //
   tato gṛhapatis tatra $ sudhano nāma viśrutaḥ &	tatas gRhapatiH tatra $ suDanaH nAma viSrutaH &
   pravrajiṣyati śuddhātmā % maitreyasyānuśasane // MvyG_64 //	pravrajizyati SudDa-AtmA % mEtreyasya-anuSasane // Mu-yu-_64 //
   strīratnam atha śaṅkhasya $ viśākhā nāma viśrutā &	strI-ratnam aTa SaFKasya $ viSAKA nAma viSrutA &
   aśītibhiś caturbhiś ca % sahasraiḥ saṃpuraskṛtā \	aSItiBiH caturBiH ca % sahasrEH saMpuraskRtA \
   nārīṇāṃ abhiniṣkramya # pravrajyām rocayiṣyati // MvyG_65 //	nArINAm aBinizkramya # pravrajyAm rocayizyati // Mu-yu-_65 //
   prāṇinaḥ tatra samaye $ sahasrāṇi śatāni ca &	prANinaH tatra samaye $ sahasrANi SatAni ca &
   pravrajyām upayāsyanti % maitreyasyānuśāsane // MvyG_66 //	pravrajyAm upayAsyanti % mEtreyasya-anuSAsane // Mu-yu-_66 //
   supuṣpite 'smin udyāne $ sannipāto bhaviṣyati &	su-puzpite asmin udyAne $ sannipAtaH Bavizyati &
   samantato yojanaśataṃ % parṣat tasya bhaviṣyati // MvyG_67 //	samantataH yojana-Satam % parzad tasya Bavizyati // Mu-yu-_67 //
   tataḥ kāruṇikaḥ śāstā $ maitreyaḥ puruṣottamaḥ &	tatas kAruNikaH SAstA $ mEtreyaH puruzottamaH &
   samitiṃ vyavalokyātha % idam arthaṃ pravakṣyati // MvyG_68 //	samitim vyavalokya-aTa % idam arTam pravakzyati // Mu-yu-_68 //
   sarve te śākyasiṃhena $ guṇiśreṣṭhena trāyinā &	sarve te SAkya-siMhena $ guNi-SrezWena trAyinA &
   arthato lokanāthena % dṛṣṭvā saddharmadhātunā \	arTataH lokanATena % dRzwvA sadDarma-DAtunA \
   ropitā mokṣamārgeṇa # vikṣiptā mama śāsane // MvyG_69 //	ropitA mokza-mArgeNa # vikziptAH mama SAsane // Mu-yu-_69 //
   chattradhvajapatākābhir $ gandhamālyavilepanaiḥ &	Cattra-Dvaja-patAkABiH $ ganDa-mAlya-vilepanEH &
   kṛtvā stūpeṣu satkāram % āgatā hi mamāntikam // MvyG_70 //	kRtvA stUpezu satkAram % AgatA hi mama-antikam // Mu-yu-_70 //
   saṅghe dattvā ca dānāni $ cīvaraṃ pānabhojanam &	saFGe dattvA ca dAnAni $ cIvaram pAna-Bojanam &
   vividhaṃ glānabhaiṣajyam % āgatā hi mamāntikam // MvyG_71 //	viviDam glAna-BEzajyam % AgatA hi mama-antikam // Mu-yu-_71 //
   kuṅkumodakasekaṃ ca $ candanenānulepanam &	kuFkuma-udaka-sekam ca $ candanena-anulepanam &
   dattvā śākyamuneḥ stūpeṣv % āgatā hi mamāntikam // MvyG_72 //	dattvA SAkya-muneH stUpezu % AgatA hi mama-antikam // Mu-yu-_72 //
   śikṣāpadāni cādāya $ śākyasiṃhasya śāsane &	SikzA-padAni ca-AdAya $ SAkya-siMhasya SAsane &
   paripālya yathābhūtam % āgatā hi mamāntikam // MvyG_73 //	paripAlya yaTABUtam % AgatA hi mama-antikam // Mu-yu-_73 //
   upoṣadham upoṣyeha $ āryam aṣṭāṅgikaṃ śubham &	upozaDam upozya-iha $ Aryam azwa-AFgikam SuBam &
   caturdaśīṃ pañcadaśīṃ % pakṣasyehāṣṭamīṃ tathā \	caturdaSIm paQcadaSIm % pakzasya-iha-azwamIm taTA \
   prātihārikapakṣaṃ cāpy # aṣṭāṅgaṃ susamāhitam // MvyG_74 //	prAtihArika-pakzam ca-api # azwa-aFgam su-samAhitam // Mu-yu-_74 //
   śīlāni ca samādāya $ saṃprāptāni ca śāsanam &	SIlAni ca samAdAya $ saMprAptAni ca SAsanam &
   buddhaṃ dharmaṃ ca saṅghaṃ ca % sattvās te śāsanaṃ gatāḥ \	budDam Darmam ca saFGam ca % sattvAH te SAsanam gatAH \
   kṛtvā ca kuśalaṃ karma # macchāsanam upāgatāḥ // MvyG_75 //	kRtvA ca kuSalam karma # mad-SAsanam upAgatAH // Mu-yu-_75 //
   tenaite preṣitāḥ sattvāḥ $ pratīṣṭāś ca mayāpy amī &	tena-ete prezitAH sattvAH $ pratIzwAH ca mayA-api amI &
   gaṇiśreṣṭheṇa muninā % parītā bhūrimedhasā // MvyG_76 //	gaNi-SrezWeNa muninA % parItAH BUri-meDasA // Mu-yu-_76 //
   prasannāṃ janatāṃ dṛṣṭvā $ satyāni kathayiṣyati &	prasannAm janatAm dRzwvA $ satyAni kaTayizyati &
   śrutvā ca te tato dharmaṃ % prāpsyanti padam uttamam // MvyG_77 //	SrutvA ca te tatas Darmam % prApsyanti padam uttamam // Mu-yu-_77 //
   prātihāryatrayeṇāsau $ śrāvakān vinayiṣyati &	prAtihArya-trayeNa-asO $ SrAvakAn vinayizyati &
   sarve te asravās tatra % kṣipayiṣyanti suratāḥ // MvyG_78 //	sarve te asravAH tatra % kzipayizyanti suratAH // Mu-yu-_78 //
   prathamaḥ sannipāto 'sya $ śrāvakāṇāṃ bhaviṣyati &	praTamaH sannipAtaH asya $ SrAvakANAm Bavizyati &
   pūrṇāḥ ṣaṇnavatikoṭyaḥ % śrāvakāṇāṃ bhavacchidām // MvyG_79 //	pUrNAH zaNnavati-kowyaH % SrAvakANAm Bava=-CidAm // Mu-yu-_79 //
   dvitīyaḥ sannipāto 'sya $ śrāvakāṇāṃ bhaviṣyati &	dvitIyaH sannipAtaH asya $ SrAvakANAm Bavizyati &
   pūrṇāś caturnavatiḥ koṭyaḥ % śāntānāṃ bhūrimedhasām // MvyG_80 //	pUrNAH caturnavatiH kowyaH % SAntAnAm BUri-meDasAm // Mu-yu-_80 //
   tṛtīyaḥ sannipāto 'sya $ śrāvakāṇāṃ bhaviṣyati &	tRtIyaH sannipAtaH asya $ SrAvakANAm Bavizyati &
   pūrṇā dvāviṃśatiḥ koṭyaḥ % śāntānāṃ śāntacetasām // MvyG_81 //	pUrNA dvAviMSatiH kowyaH % SAntAnAm SAnta-cetasAm // Mu-yu-_81 //
   dharmacakraṃ pravartyātha $ vinīya suramānuṣān &	Darma-cakram pravartya-aTa $ vinIya sura-mAnuzAn &
   sārdhaṃ śrāvakasaṅghena % pure piṇḍaṃ cariṣyati // MvyG_82 //	sArDam SrAvaka-saFGena % pure piNxam carizyati // Mu-yu-_82 //
   tataḥ praviśatas tasyāṃ $ ramyāṃ ketumatīṃ purīm &	tatas praviSataH tasyAm $ ramyAm ketumatIm purIm &
   māndārakāṇi puṣpāni % patiṣyanti purottame \	mAndArakANi puzpAni % patizyanti pura-uttame \
   devatāḥ prakariṣyanti # tasmin puragate munau // MvyG_83 //	devatAH prakarizyanti # tasmin pura-gate munO // Mu-yu-_83 //
   catvāraś ca mahārājāḥ $ śakraś ca tridaśādhipaḥ &	catvAraH ca mahA-rAjAH $ SakraH ca tridaSa-aDipaH &
   brahmā devagaṇaiḥ sārdhaṃ % pūjāṃ tasya kariṣyati // MvyG_84 //	brahmA deva-gaNEH sArDam % pUjAm tasya karizyati // Mu-yu-_84 //
   utpalaṃ kumudaṃ padmaṃ $ puṇḍarīkaṃ sugandhikam &	utpalam kumudam padmam $ puNxarIkam suganDikam &
   aguruṃ candanaṃ cāpi % divyaṃ mālyaṃ patiṣyati // MvyG_85 //	agurum candanam ca-api % divyam mAlyam patizyati // Mu-yu-_85 //
   cailakṣepaṃ kariṣyanti $ devaputrā maharddhikāḥ &	cEla-kzepam karizyanti $ deva-putrAH mahardDikAH &
   taṃ lokanātham udvīkṣya % praviśantaṃ purottamam // MvyG_86 //	tam loka-nATam udvIkzya % praviSantam pura-uttamam // Mu-yu-_86 //
   divyaś ca tūryanirghoṣo $ divyaṃ mālyaṃ patiṣyati &	divyaH ca tUrya-nirGozaH $ divyam mAlyam patizyati &
   devatā prakariṣyanti % tasmin puragate munau // MvyG_87 //	devatA prakarizyanti % tasmin pura-gate munO // Mu-yu-_87 //
   ye tu ketumatīṃ ke cid $ vāsayiṣyanti mānuṣāḥ &	ye tu ketumatIm ke cit $ vAsayizyanti mAnuzAH &
   te pi taṃ pūjayiṣyanti % praviśantaṃ purottamam // MvyG_88 //	te pi tam pUjayizyanti % praviSantam pura-uttamam // Mu-yu-_88 //
   pathi bhūmyāstaraṃ tatra $ mṛdutūlapicopamam &	paTi BUmi-Astaram tatra $ mRdu-tUla-pica-upamam &
   vicitraṃ ca śubhaṃ mālyaṃ % vikiriṣyanti te tadā // MvyG_89 //	vicitram ca SuBam mAlyam % vikirizyanti te tadA // Mu-yu-_89 //
   chattradhvajapatākābhir $ arcayiṣyanti mānuṣāḥ &	Cattra-Dvaja-patAkABiH $ arcayizyanti mAnuzAH &
   śubhaiś ca tūryanirghoṣaiḥ % prasannamanaso narāḥ // MvyG_90 //	SuBEH ca tUrya-nirGozEH % prasanna-manasaH narAH // Mu-yu-_90 //
   taṃ ca śakraḥ sahasrākṣo $ devarājaḥ śacīpatiḥ &	tam ca SakraH sahasrAkzaH $ devarAjaH SacIpatiH &
   prahṛṣṭaḥ prāñjalirbhūtvā % maitreyaṃ stoṣyate jinam // MvyG_91 //	prahRzwaH prAQjaliH-BUtvA % mEtreyam stozyate jinam // Mu-yu-_91 //
   namas te puruṣājanya $ namas te puruṣottama &	namaH te puruza-ajanya $ namaH te puruzottamaH &
   anukampasva janatāṃ % bhagavann agrapudgala // MvyG_92 //	anukampasva janatAm % Bagavan agra-pudgala // Mu-yu-_92 //
   maharddhiko devaputras $ tasya māro bhaviṣyati &	mahardDikaH deva-putraH $ tasya mAraH Bavizyati &
   sa cāpi prāñjalirbhūtvā % stoṣyate lokanāyakam // MvyG_93 //	sa ca-api prAQjaliH-BUtvA % stozyate loka-nAyakam // Mu-yu-_93 //
   śuddhāvāsasahasraiś ca $ bahubhiḥ parivāritaḥ &	SudDAvAsa-sahasrEH ca $ bahuBiH parivAritaH &
   pravekṣyate ca maitreyo % lokanātho vināyakaḥ // MvyG_94 //	pravekzyate ca mEtreyaH % lokanATaH vinAyakaH // Mu-yu-_94 //
   brāhmaṇaparivāreṇa $ brahmā cāpi girāsphuṭam &	brAhmaNa-parivAreNa $ brahmA ca-api girA-sPuwam &
   kathayiṣyati saddharmaṃ % brahmaṃ ghoṣam udīrayan // MvyG_95 //	kaTayizyati sadDarmam % brahmam Gozam udIrayan // Mu-yu-_95 //
   ākīrṇā pṛthivī sarvā $ arhadbhiś ca bhaviṣyati &	AkIrNA pRTivI sarvAH $ arhadBiH ca Bavizyati &
   kṣīṇāsravair vāntadoṣaiḥ % prahīṇabhavabandhanaiḥ // MvyG_96 //	kzINa-AsravEH vAnta-dozEH % prahINa-Bava-banDanEH // Mu-yu-_96 //
   hṛṣṭā devamanuṣyāś ca $ gandharvā yakṣarākṣasāḥ &	hRzwAH deva-manuzyAH ca $ ganDarvAH yakza-rAkzasAH &
   śāstuḥ pūjāṃ kariṣyanti % nāgāś cāpi maharddhikāḥ // MvyG_97 //	SAstuH pUjAm karizyanti % nAgAH ca-api mahardDikAH // Mu-yu-_97 //
   te vai nūnaṃ bhaviṣyanti $ cyānaghāś (?) chinnasaṃcayāḥ &	te vE nUnam Bavizyanti $ cya-anaGAH (?) Cinna-saMcayAH &
   utkṣiptaparikhāḥ dhīrā % anādānā nirutsakāḥ \	utkzipta-pariKAH DIrAH % anAdAnAH nirutsakAH \
   brahmacaryaṃ cariṣyanti # maitreyasyānuśasane // MvyG_98 //	brahmacaryam carizyanti # mEtreyasya-anuSasane // Mu-yu-_98 //
   te 'pi nūnaṃ bhaviṣyanti $ amamā aparigrahāḥ &	te api nUnam Bavizyanti $ amamAH aparigrahAH &
   ajātarūparajatā % aniketā asaṃstavāḥ \	ajAtarUpa-rajatA % aniketAH asaMstavAH \
   brahmacaryaṃ cariṣyanti # ye maitreyānuśasane // MvyG_99 //	brahmacaryam carizyanti # ye mEtreya-anuSasane // Mu-yu-_99 //
   te vai pānaṃ gamiṣyanti $ chitvā jālam eva bhujāt &	te vE pAnam gamizyanti $ CitvA jAlam eva BujAt &
   dhyānāni copasaṃpadya % prītisaukhyasamanvitāḥ \	DyAnAni ca-upasaMpadya % prIti-sOKya-samanvitAH \
   brahmacaryaṃ cariṣyanti # maitreyasyānuśasane // MvyG_100 //	brahmacaryam carizyanti # mEtreyasya-anuSasane // Mu-yu-_100 //
   ṣaṣṭiṃ varṣasahasrāṇi $ maitreyo dvipadottamaḥ &	zazwim varza-sahasrANi $ mEtreyaH dvipada-uttamaH &
   deśayiṣyati saddharmaṃ % śāstā lokānukampayā // MvyG_101 //	deSayizyati sadDarmam % SAstA loka-anukampayA // Mu-yu-_101 //
   śatāni ca sahasrāṇi $ prāṇinaṃ sa vināyakaḥ &	SatAni ca sahasrANi $ prANinam sa vinAyakaH &
   vinīya dharmakāyena % tato nirvāṇam eṣyati // MvyG_102 //	vinIya Darma-kAyena % tatas nirvANam ezyati // Mu-yu-_102 //
   tasmiṃś ca nirvṛte dhīre $ maitreye dvipadottame &	tasmin ca nirvRte DIre $ mEtreye dvipada-uttame &
   daśavarṣasahasrāṇi % saddharmaḥ sthāsyati kṣitau // MvyG_103 //	daSa-varza-sahasrANi % sadDarmaH sTAsyati kzitO // Mu-yu-_103 //
   prasādayati cittāni $ tasmāc chākyamunau jine &	prasAdayati cittAni $ tasmAt SAkI-amunO jine &
   tato dṛkṣatha maitreyaṃ % saṃbuddhaṃ dvipadottamam // MvyG_104 //	tatas dRkzaTa mEtreyam % saMbudDam dvipada-uttamam // Mu-yu-_104 //
   tasmād dharme ca buddhe ca $ saṅghe cāpi gaṇottame &	tasmAt Darme ca budDe ca $ saFGe ca-api gaNa-uttame &
   prasādayati cittāni % bhaviṣyati maharddhikam // MvyG_105 //	prasAdayati cittAni % Bavizyati mahardDikam // Mu-yu-_105 //
   taṃ tādṛśaṃ kāruṇikaṃ $ maitreyaṃ dvipadottamam &	tam tAdRSam kAruNikam $ mEtreyam dvipada-uttamam &
   ārādhayitvā kālena % tato nirvāṇam eṣyatha // MvyG_106 //	ArADayitvA kAlena % tatas nirvANam ezyaTa // Mu-yu-_106 //
   idam āścaryakaṃ śrutvā $ dṛṣṭvā ca vibhavānalpikām &	idam AScaryakam SrutvA $ dRzwvA ca viBava-analpikAm &
   ko vidvān na prasīdeta % api kṛṣṇāsu jātiṣu // MvyG_107 //	kaH vidvAn na prasIdeta % api kRzNAsu jAtizu // Mu-yu-_107 //
   tasmād ihātmakāmena $ māhātmyam abhikāṅkṣatāḥ &	tasmAt iha-Atma-kAmena $ mAhAtmyam aBikAFkzatAH &
   saddharmo gurukartavyaḥ % smaratā buddhaśāsanam // MvyG_108 //	sadDarmaH guru-kartavyaH % smaratA budDa-SAsanam // Mu-yu-_108 //
   Maitreyavyākaraṇaṃ samāptam //	MEtreya-vyAkaraNam samAptam //
   2. Calcutta Manuscript (incomplete), ed. Lévi	2. CalcuttaH ManuH-cript (inca-umplete), ed. Lévi
   Sylvain Lévi, "Maitreya le consolateur", Études d'orientalisme publiées	SylvEn Lévi, "MEtreya le ca-unsola-teuH-", ÉtudeH daorientalisme publiéeH-
   par le Musée Guimet a la mémoire de Raymonde Linossier, Paris 1932, pp.	par le Musée Guimet a la mémoire de Rayma-unde Linossier, PariH 1932, pp.
   The first two folios of the Skt. text containing verses 1-25ab are	The firsd twaH folioH of Te Skt. text ca-untEninc verseH 1-25aB are
   missing.	missing.
   All the sandhis are standardized.	Alt Te sanDiH are standardizet-.
   elāpattraś ca gāndhāre $ śaṅkho vārāṇasīpure // MvyC_25 //	elApattraH ca gAnDAre $ SaFKaH vArANasI-pure // MvyS_25 //
   caturbhir ebhir nidhibhiḥ $ sa rājā susamanvitaḥ &	caturBiH eBiH niDiBiH $ sa rAjA su-samanvitaH &
   bhaviṣyati mahāvīraś % śatapuṇyabaloditaḥ // MvyC_26 //	Bavizyati mahA-vIraH % Sata-puNya-bala-uditaH // MvyS_26 //
   brāhmaṇas tasya rājñaś ca $ subrāhmaṇaḥ purohitaḥ &	brAhmaNaH tasya rAjQaH ca $ subrAhmaNaH purohitaH &
   bahuśrutaś caturvedas % tasyopadhyāyo bhaviṣyati // MvyC_27 //	bahu-SrutaH catur-vedaH % tasya-upaDyAyaH Bavizyati // MvyS_27 //
