   PADA MARKERS	PADAH MARKERS
   yuktvāya manasā devān $ suvar yato dhiyā divaṃ &	yuktvAya manasA devAn $ suvar yatas DiyA divam &
   bṛhaj jyotiḥ kariṣyataḥ % savitā prasuvāti tān // SvetUp_2.3 //	bRhat jyotiH karizyataH % savitA prasuvAti tAn // SvetUp_2.3 //
   yuñjate mana uta yuñjate dhiyo $ viprā viprasya bṛhato vipaścitaḥ &	yuQjate manaH uta yuQjate DiyaH $ viprAH viprasya bRhataH vipaScitaH &
   vi hotrā dadhe vayunāvid eka in % mahī devasya savituḥ pariṣṭutiḥ //	vi hotrA daDe vayunA-vid ekaH id % mahI devasya savituH parizwutiH //
   SvetUp_2.4 //	Svetu-up_2.4 //
   yuje vāṃ brahma pūrvyaṃ namobhir $ vi śloka etu pathyeva sūreḥ &	yuje vAm brahma pUrvyam namoBiH $ vi SlokaH etu paTyA-iva sUreH &
   śṛṇvanti viśve amṛtasya putrā % ā ye dhāmāni diviyāni tasthuḥ //	SRNvanti viSve amRtasya putrAH % A ye DAmAni diviyAni tasTuH //
   SvetUp_2.5 //	Svetu-up_2.5 //
   agnir yatrābhimathyate $ vāyur yatrādhirudhyate &	agniH yatra-aBimaTyate $ vAyuH yatra-aDiruDyate &
   somo yatrātiricyate % tatra saṃjāyate manaḥ // SvetUp_2.6 //	somaH yatra-atiricyate % tatra saMjAyate manaH // SvetUp_2.6 //
   savitrā prasavena $ juṣeta brahma pūrvyam &	savitrA prasavena $ juzeta brahma pUrvyam &
   tatra yoniṃ kṛṇavase % nahi te pūrtam akṣipat // SvetUp_2.7 //	tatra yonim kRNavase % na-hi te pUrtam akzipat // SvetUp_2.7 //
   trirunnataṃ sthāpya samaṃ śarīraṃ $ hṛdīndriyāṇi manasā saṃniveśya &	tris-unnatam sTApya samam SarIram $ hRdi-indriyANi manasA saMniveSya &
   brahmoḍupena pratareta vidvān % srotāṃsi sarvāṇi bhayāvahāni // SvetUp_2.8	brahma-uxupena pratareta vidvAn % srotAMsi sarvANi Baya-AvahAni // SvetUp_2.8
   prāṇān prapīḍyeha sa yuktaceṣṭaḥ $ kṣīne prāṇe nāsikayocchvasīta &	prANAn prapIxya-iha sa yukta-cezwaH $ kzIne prANe nAsikayA-ucCvasIta &
   duṣṭāśvayuktam iva vāham enaṃ % vidvān mano dhārayetāpramattaḥ //	duzwa-aSva-yuktam iva vA-aham enam % vidvAn manaH DArayeta-apramattaH //
   SvetUp_2.9 //	Svetu-up_2.9 //
   same śucau śarkarāvahnivālukā- $ vivarjite śabdajalāśrayādibhiḥ &	same SucO SarkarA-vahni-vAlukA $ vivarjite Sabda-jala-ASraya-AdiBiH &
   mano'nukūle na tu cakṣupīḍane % guhānivātāśrayaṇe prayojayet //	manaH-anukUle na tu cakzu-pIxane % guhA-nivAta-ASrayaNe prayojayet //
   SvetUp_2.10 //	Svetu-up_2.10 //
   nīhāradhūmārkānalānilānāṃ $ khadyotavidyutsphaṭikāśaśīnām &	nIhAra-DUma-arka-anala-anilAnAm $ Kadyota-vidyut-sPawikA-SaSInAm &
   etāni rūpāṇi puraḥsarāṇi % brahmaṇy abhivyaktikarāṇi yoge // SvetUp_2.11	etAni rUpANi puraHsarANi % brahmaNi aBivyakti-karANi yoge // SvetUp_2.11
   pṛthvyaptejo'nilakhe samutthite $ pañcātmake yogaguṇe pravṛtte &	pRTvI-ap-tejaH-anila-Ke samutTite $ paQca-Atmake yoga-guNe pravRtte &
   na tasya rogo na jarā na mṛtyuḥ % prāptasya yogāgnimayaṃ śarīram //	na tasya rogaH na jarA na mRtyuH % prAptasya yoga-agni-mayam SarIram //
   SvetUp_2.12 //	Svetu-up_2.12 //
   laghutvam ārogyam alolupatvaṃ $ varṇaprasādaḥ svarasauṣṭhavaṃ ca &	laGu-tvam Arogyam alolupa-tvam $ varNa-prasAdaH svara-sOzWavam ca &
   gandhaḥ śubho mūtrapurīṣam alpaṃ % yogapravṛttiṃ prathamāṃ vadanti //	ganDaH SuBaH mUtra-purIzam alpam % yoga-pravRttim praTamAm vadanti //
   SvetUp_2.13 //	Svetu-up_2.13 //
   yathaiva bimbaṃ mṛdayopaliptaṃ $ tejomayaṃ bhrājate tat sudhāntam &	yaTA-eva bimbam mRdayA-upaliptam $ tejaH-mayam BrAjate tat suDA-antam &
   tad vātmatattvaṃ prasamīkṣya dehī % ekaḥ kṛtārtho bhavate vītaśokaḥ //	tat vA-Atma-tattvam prasamIkzya dehI % ekaH kRtArTaH Bavate vIta-SokaH //
   SvetUp_2.14 //	Svetu-up_2.14 //
   yad ātmatattvena tu brahmatattvaṃ $ dīpopameneha yuktaḥ prapaśyet &	yat Atma-tattvena tu brahma-tattvam $ dIpa-upamena-iha yuktaH prapaSyet &
   ajaṃ dhruvaṃ sarvatattvair viśuddhaṃ % jñātvā devaṃ mucyate sarvapāśaiḥ //	ajam Druvam sarva-tattvEH viSudDam % jQAtvA devam mucyate sarva-pASEH //
   SvetUp_2.15 //	Svetu-up_2.15 //
   eṣa ha devaḥ pradiśo 'nu sarvāḥ $ pūrvo ha jātaḥ sa u garbhe antaḥ &	eza ha devaH pradiSaH anu sarvAH $ pUrvaH ha jAtaH saH u garBe antar &
   sa eva jātaḥ sa janiṣyamānaḥ % pratyaṅ janās tiṣṭhati sarvatomukhaḥ //	saH eva jAtaH sa janizyamAnaH % pratyaF janAH tizWati sarvatomuKaH //
   SvetUp_2.16 //	Svetu-up_2.16 //
   yo devo agnau yo apsu $ yo viśvaṃ bhuvanam āviveśa &	yaH devaH agnO yaH apsu $ yaH viSvam Buvanam AviveSa &
   ya oṣadhīṣu yo vanaspatīṣu % tasmai devāya namo namaḥ // SvetUp_2.17 //	yaH ozaDIzu yaH vanaspatIzu % tasmE devAya namaH namaH // SvetUp_2.17 //
   tṛtīyo 'dhyāyaḥ	tRtIyaH aDyAyaH
   ya eko jālavān īśata īśanībhiḥ $ sarvāṃl lokān īśata īśanībhiḥ &	yaH ekaH jAlavAn ISate ISanIBiH $ sarvAn lokAn ISate ISanIBiH &
   ya evaika udbhave saṃbhave ca % ya etad vidur amṛtās te bhavanti //	yaH eva-ekaH udBave saMBave ca % ye etat viduH amRtAH te Bavanti //
   SvetUp_3.1 //	Svetu-up_3.1 //
   eko hi rudro na dvitīyāya tasthe $ ya imāṃl lokān īśata īśanībhiḥ &	ekaH hi rudraH na dvitIyAya tasTe $ yaH imAn lokAn ISate ISanIBiH &
   pratyaṅ janās tiṣṭhati saṃcukocāntakāle % saṃsṛjya viśvā bhuvanāni gopāḥ	pratyaF janAH tizWati saMcukoca-anta-kAle % saMsRjya viSvA BuvanAni gopAH
   // SvetUp_3.2 //	// SvetUp_3.2 //
   viśvataścakṣur uta viśvatomukho $ viśvatobāhur uta viśvataspāt &	viSvatas-cakzuH uta viSvatomuKaH $ viSvatobAhuH uta viSvataspAd &
   saṃ bāhubhyāṃ dhamati saṃ patatrair % dyāvābhūmī janayan deva ekaḥ //	sam bAhuByAm Damati sam patatrEH % dyAvABUmI janayan devaH ekaH //
   SvetUp_3.3 //	Svetu-up_3.3 //
   yo devānāṃ prabhavaś codbhavaś ca $ viśvādhipo rudro maharṣiḥ &	yaH devAnAm praBavaH ca-udBavaH ca $ viSva-aDipaH rudraH mahA-RziH &
   hiraṇyagarbhaṃ janayāmāsa pūrvaṃ % sa no buddhyā śubhayā saṃyunaktu //	hiraNyagarBam janayAmAsa pUrvam % sa naH budDyA SuBayA saMyunaktu //
   SvetUp_3.4 //	Svetu-up_3.4 //
   yā te rudra śivā tanūr $ aghorāpāpakāśinī &	yA te rudra SivA tanUH $ aGora-apApa-kASinI &
   tayā nas tanuvā śaṃtamayā % giriśantābhicākaśīhi // SvetUp_3.5 //	tayA naH tanuvA SaMtamayA % giri-Santa-aBicAkaSIhi // SvetUp_3.5 //
   yām iṣuṃ giriśanta $ haste bibharṣy astave &	yAm izum giriSanta $ haste biBarzi astave &
   śivāṃ giritra tāṃ kuru % mā hiṃsīḥ puruṣaṃ jagat // SvetUp_3.6 //	SivAm giritra tAm kuru % mA hiMsIH puruzam jagat // SvetUp_3.6 //
   tataḥ paraṃ brahma paraṃ bṛhantaṃ $ yathānikāyaṃ sarvabhūteṣu gūḍhaṃ &	tatas param brahma param bRhantam $ yaTAnikAyam sarva-BUtezu gUXam &
   viśvasyaikaṃ pariveṣṭitāram % īśaṃ taṃ jñātvāmṛtā bhavanti // SvetUp_3.7	viSvasya-ekam parivezwitAram % ISam tam jQAtvA-amRtAH Bavanti // SvetUp_3.7
   vedāham etaṃ puruṣaṃ mahāntam $ ādityavarṇaṃ tamasaḥ parastāt &	veda-aham etam puruzam mahAntam $ Aditya-varNam tamasaH parastAt &
   tam eva viditvāti mṛtyum eti % nānyaḥ panthā vidyate 'yanāya // SvetUp_3.8	tam eva viditvA-ati mRtyum eti % na-anyaH panTAH vidyate ayanAya // SvetUp_3.8
   yasmāt paraṃ nāparam asti kiṃcid $ yasmān nāṇīyo na jyāyo 'sti kiṃcit &	yasmAt param na-aparam asti kiMcid $ yasmAt na-aNIyaH na jyAyaH asti kiMcid &
   vṛkṣa iva stabdho divi tiṣṭhaty ekas % tenedaṃ pūrṇaṃ puruṣeṇa sarvam //	vRkzaH iva stabDaH divi tizWati ekaH % tena-idam pUrNam puruzeNa sarvam //
   SvetUp_3.9 //	Svetu-up_3.9 //
   tato yad uttarataraṃ $ yad arūpam anāmayam &	tatas yat uttarataram $ yat arUpam anAmayam &
   ya etad vidur amṛtās te bhavanti % athetare duḥkham evāpiyanti //	yaH etat viduH amRtAH te Bavanti % aTa-itare duHKam eva-apiyanti //
   SvetUp_3.10 //	Svetu-up_3.10 //
   sarvānanaśirogrīvaḥ $ sarvabhūtaguhāśayaḥ &	sarva-Anana-SiraH-grIvaH $ sarva-BUta-guhA-ASayaH &
   sarvavyāpī sa bhagavāṃs % tasmāt sarvagataḥ śivaḥ // SvetUp_3.11 //	sarva-vyApI sa BagavAn % tasmAt sarva-gataH SivaH // SvetUp_3.11 //
   mahān prabhur vai puruṣaḥ $ sattvasyaiṣa pravartakaḥ &	mahAn praBuH vE puruzaH $ sattvasya-eza pravartakaH &
   sunirmalām imāṃ prāptim % īśāno jyotir avyayaḥ // SvetUp_3.12 //	su-nirmalAm imAm prAptim % ISAnaH jyotiH avyayaH // SvetUp_3.12 //
   aṅguṣṭhamātraḥ puruṣo 'ntarātmā $ sadā janānāṃ hṛdaye saṃniviṣṭaḥ &	aFguzWa-mAtraH puruzaH antarAtmA $ sadA janAnAm hRdaye saMnivizwaH &
   hṛdā manīṣā manasābhikḷpto % ya etad vidur amṛtās te bhavanti //	hRdA manIzA manasA-aBik?ptaH % ye etat viduH amRtAH te Bavanti //
   SvetUp_3.13 //	Svetu-up_3.13 //
   sahasraśīrṣā puruṣaḥ $ sahasrākṣaḥ sahasrapāt &	sahasra-SIrzA puruzaH $ sahasrAkzaH sahasrapAd &
   sa bhūmiṃ viśvato vṛtvā % atyatiṣṭhad daśāṅgulam // SvetUp_3.14 //	sa BUmim viSvatas vRtvA % atyatizWat daSa-aFgulam // SvetUp_3.14 //
   puruṣa evedaṃ sarvaṃ $ yad bhūtaṃ yac ca bhavyam &	puruzaH eva-idam sarvam $ yat BUtam yat ca Bavyam &
   utāmṛtatvasyeśāno % yad annenātirohati // SvetUp_3.15 //	uta-amRta-tvasya-ISAnaH % yat annena-atirohati // SvetUp_3.15 //
   sarvataḥpāṇipādaṃ tat $ sarvato'kṣiśiromukhaṃ &	sarvatas-pANi-pAdam tat $ sarvatas-akzi-SiraH-muKam &
   sarvataḥśrutimal loke % sarvam āvṛtya tiṣṭhati // SvetUp_3.16 //	sarvatas-Srutimat loke % sarvam AvRtya tizWati // SvetUp_3.16 //
   sarvendriyaguṇābhāsaṃ $ sarvendriyavivarjitaṃ &	sarva-indriya-guNa-ABAsam $ sarva-indriya-vivarjitam &
   sarvasya prabhum īśānaṃ % sarvasya śaraṇaṃ suhṛt // SvetUp_3.17 //	sarvasya praBum ISAnam % sarvasya SaraNam suhRd // SvetUp_3.17 //
   navadvāre pure dehī $ haṃso lelāyate bahiḥ &	nava-dvAre pure dehI $ haMsaH lelAyate bahis &
   vaśī sarvasya lokasya % sthāvarasya carasya ca // SvetUp_3.18 //	vaSI sarvasya lokasya % sTAvarasya carasya ca // SvetUp_3.18 //
   apāṇipādo javano grahītā $ paśyaty acakṣuḥ sa śṛṇoty akarṇaḥ &	apANi-pAdaH javanaH grahItA $ paSyati acakzuH sa SRNoti akarNaH &
   sa vetti vedyaṃ na ca tasyāsti vettā % tam āhur agryaṃ puruṣaṃ mahāntam //	sa vetti vedyam na ca tasya-asti vettA % tam AhuH agryam puruzam mahAntam //
   SvetUp_3.19 //	Svetu-up_3.19 //
   aṇor aṇīyān mahato mahīyān $ ātmā guhāyāṃ nihito 'sya jantoḥ &	aNoH aNIyAt mahataH mahIyAn $ AtmA guhAyAm nihitaH asya jantoH &
   tam akratuṃ paśyati vītaśoko % dhātuprasādān mahimānam īśam // SvetUp_3.20	tam akratum paSyati vIta-SokaH % DAtu-prasAdAt mahimAnam ISam // SvetUp_3.20
   vedāham etam ajaraṃ purāṇaṃ $ sarvātmānaṃ sarvagataṃ vibhutvāt &	veda-aham etam ajaram purANam $ sarva-AtmAnam sarva-gatam viBu-tvAt &
   janmanirodhaṃ pravadanti yasya % brahmavādino hi pravadanti nityam //	janma-niroDam pravadanti yasya % brahma-vAdinaH hi pravadanti nityam //
   SvetUp_3.21 //	Svetu-up_3.21 //
   caturtho 'dhyāyaḥ	caturTaH aDyAyaH
   ya eko 'varṇo bahudhā śaktiyogād $ varṇān anekān nihitārtho dadhāti &	yaH ekaH avarNaH bahuDA Sakti-yogAt $ varNAn anekAn nihita-arTaH daDAti &
   vi caiti cānte viśvam ādau sa devaḥ % sa no buddhyā śubhayā saṃyunaktu //	vi ca-eti ca-ante viSvam AdO sa devaH % sa naH budDyA SuBayA saMyunaktu //
   SvetUp_4.1 //	Svetu-up_4.1 //
   tad evāgnis tad ādityas $ tad vāyus tad u candramāḥ &	tat eva-agniH tat AdityaH $ tat vAyuH tat u candramAH &
   tad eva śukraṃ tad brahma % tad āpas tat prajāpatiḥ // SvetUp_4.2 //	tat eva Sukram tat brahma % tat ApaH tat prajApatiH // SvetUp_4.2 //
   tvaṃ strī tvaṃ pumān asi $ tvaṃ kumāra uta vā kumārī &	tvam strI tvam pumAn asi $ tvam kumAraH uta vA kumArI &
   tvaṃ jīrṇo daṇḍena vañcasi % tvaṃ jāto bhavasi viśvatomukhaḥ // SvetUp_4.3	tvam jIrNaH daNxena vaQcasi % tvam jAtaH Bavasi viSvatomuKaH // SvetUp_4.3
   nīlaḥ pataṅgo harito lohitākṣas $ taḍidgarbha ṛtavaḥ samudrāḥ &	nIlaH pataFgaH haritaH lohita-akzaH $ taxit-garBaH RtavaH samudrAH &
   anādimāṃs tvaṃ vibhutvena vartase % yato jātāni bhuvanāni viśvā //	anAdimAn tvam viBu-tvena vartase % yatas jAtAni BuvanAni viSvA //
   SvetUp_4.4 //	Svetu-up_4.4 //
   ajām ekāṃ lohitaśuklakṛṣṇāṃ $ bahvīḥ prajāḥ sṛjamānāṃ sarūpāḥ &	ajAm ekAm lohita-Sukla-kRzNAm $ bahvIH prajAH sRjamAnAm sarUpAH &
   ajo hy eko juṣamāṇo 'nuśete % jahāty enāṃ bhuktabhogām ajo 'nyaḥ //	ajaH hi ekaH juzamANaH anuSete % jahAti enAm Bukta-BogAm ajaH anyaH //
   SvetUp_4.5 //	Svetu-up_4.5 //
   dvā suparṇā sayujā sakhāyā $ samānaṃ vṛkṣaṃ pariṣasvajāte &	dvA suparNA sa-yujA saKAyAH $ samAnam vRkzam parizasvajAte &
   tayor anyaḥ pippalaṃ svādv atty % anaśnann anyo abhicākaśīti // SvetUp_4.6	tayoH anyaH pippalam svAdu atti % anaSnan anyaH aBicAkaSIti // SvetUp_4.6
   samāne vṛkṣe puruṣo nimagno $ anīśayā śocati muhyamānaḥ &	samAne vRkze puruzaH nimagnaH $ anISayA Socati muhyamAnaH &
   juṣṭaṃ yadā paśyaty anyam īśaṃ % asya mahimānam iti vītaśokaḥ //	juzwam yadA paSyati anyam ISam % asya mahimAnam iti vIta-SokaH //
   SvetUp_4.7 //	Svetu-up_4.7 //
   ṛco akṣare parame vyoman $ yasmin devā adhi viśve niṣedhuḥ &	RcaH akzare parame vyoman $ yasmin devAH aDi viSve nizeDuH &
   yas tan na veda kim ṛcā kariṣyati % ya it tad vidus ta ime samāsate //	yaH tat na veda kim RcA karizyati % yaH id tat viduH te ime samAsate //
   SvetUp_4.8 //	Svetu-up_4.8 //
   chandāṃsi yajñāḥ kratavo vratāni $ bhūtaṃ bhavyaṃ yac ca vedā vadanti &	CandAMsi yajQAH kratavaH vratAni $ BUtam Bavyam yat ca vedAH vadanti &
   asmān māyī sṛjate viśvam etat % tasmiṃś cānyo māyayā saṃniruddhaḥ //	asmAt mAyI sRjate viSvam etat % tasmin ca-anyaH mAyayA saMnirudDaH //
   SvetUp_4.9 //	Svetu-up_4.9 //
   māyāṃ tu prakṛtiṃ vidyān $ māyinaṃ tu maheśvaraṃ &	mAyAm tu prakRtim vidyAt $ mAyinam tu maheSvaram &
   tasyāvayavabhūtais tu % vyāptaṃ sarvaṃ idaṃ jagat // SvetUp_4.10 //	tasya-avayava-BUtEH tu % vyAptam sarvam idam jagat // SvetUp_4.10 //
   yo yoniṃ-yonim adhitiṣṭhaty eko $ yasminn idaṃ saṃ ca vi caiti sarvam &	yaH yonim-yonim aDitizWati ekaH $ yasmin idam sam ca vi ca-eti sarvam &
   tam īśānaṃ varadaṃ devam īḍyaṃ % nicāyyemāṃ śāntim atyantam eti //	tam ISAnam vara-dam devam Ixyam % nicAyya-imAm SAntim atyantam eti //
   SvetUp_4.11 //	Svetu-up_4.11 //
   yo devānāṃ prabhavaś codbhavaś ca $ viśvādhiko rudro maharṣiḥ &	yaH devAnAm praBavaH ca-udBavaH ca $ viSva-aDikaH rudraH mahA-RziH &
   hiraṇyagarbhaṃ paśyata jāyamānaṃ % sa no buddhyā śubhayā saṃyunaktu //	hiraNyagarBam paSyata jAyamAnam % sa naH budDyA SuBayA saMyunaktu //
   SvetUp_4.12 //	Svetu-up_4.12 //
   yo devānām adhipo $ yasmiṃl lokā adhiśritāḥ &	yaH devAnAm aDipaH $ yasmin lokAH aDiSritAH &
   ya īśe asya dvipadaś catuṣpadaḥ % kasmai devāya haviṣā vidhema //	yaH ISe asya dvipadaH catuzpadaH % kasmE devAya havizA viDema //
   SvetUp_4.13 //	Svetu-up_4.13 //
   sūkṣmātisūkṣmaṃ kalilasya madhye $ viśvasya sraṣṭāram anekarūpaṃ &	sUkzma-ati-sUkzmam kalilasya maDye $ viSvasya srazwAram aneka-rUpam &
   viśvasyaikaṃ pariveṣṭitāraṃ % jñātvā śivaṃ śāntim atyantam eti //	viSvasya-ekam parivezwitAram % jQAtvA Sivam SAntim atyantam eti //
   SvetUp_4.14 //	Svetu-up_4.14 //
   sa eva kāle bhuvanasya goptā $ viśvādhipaḥ sarvabhūteṣu gūḍhaḥ &	saH eva kAle Buvanasya goptA $ viSva-aDipaH sarva-BUtezu gUXaH &
   yasmin yuktā brahmarṣayo devatāś ca % tam evaṃ jñātvā mṛtyupāśāṃś chinatti	yasmin yuktAH brahmarzayaH devatAH ca % tam evam jQAtvA mRtyu-pASAn Cinatti
   // SvetUp_4.15 //	// SvetUp_4.15 //
   ghṛtāt paraṃ maṇḍam ivātisūkṣmaṃ $ jñātvā śivaṃ sarvabhūteṣu gūḍhaṃ &	GRtAt param maNxam iva-ati-sUkzmam $ jQAtvA Sivam sarva-BUtezu gUXam &
   viśvasyaikaṃ pariveṣṭitāraṃ % jñātvā devaṃ mucyate sarvapāśaiḥ //	viSvasya-ekam parivezwitAram % jQAtvA devam mucyate sarva-pASEH //
