   PADA MARKERS	PADAH MARKERS
   jayopamanyusantāpa- $ mohajālatamohara &	jaya-upamanyu-santApa $ moha-jAlatamaH-hara &
   jaya pātālamūlordhva- % lokālokapradāhaka // KirT_1.9 //	jaya pAtAlamUla-UrDva % lokAloka-pradAhakaH // KirT_1.9 //
   Vṛtti:	VRtti:
   andhakasya mahāsurasya yau vistīrṇau skandhau tayorbandho vicitraḥ	anDakasya mahA-asurasya yO vistIrNO skanDO tayoH-banDaH vicitraH
   sanniveśaḥ tasya bhedo vidāraṇam| tasminyo vicakṣaṇaḥ paṇḍitastvameva,	sanniveSaH tasya BedaH vidAraNam| tasmin-yaH vicakzaNaH paNxitaH-tvam-eva,
   nānyaḥ| tasyāmantraṇaṃ he tathābhūta bhagavan jayeti|	na-anyaH| tasya-AmantraNam he taTABUta Bagavan jaya-iti|
   kiñca prakṛṣṭo varo brahmadatto yeṣāṃ te pravarāśca vīrāśca	kiQca prakRzwaH varaH brahmadattaH yezAm te pravarAH-ca vIrAH-ca
   pravaravīreśāḥ| taireva samuparuddhaṃ yattripuraṃ tasya dāhaka he	pravara-vIra-ISAH| tEH-eva samuparudDam yat-tripuram tasya dAhaka he
   bhagavañjayeti|	Bagavan-jaya-iti|
   tathākhilānāṃ surāṇāmīśāno brahmā tasya yacchiraḥ tasya cchedaḥ	taTA-aKilAnAm surANAm-ISAnaH brahmA tasya yat-SiraH tasya cCedaH
   purāṇetihāsādibhiruktastena bhayānako raudramūrtiḥ tasya sambodhanam|	purANa-itihAsa-AdiBiH-uktaH-tena BayAnakaH rOdra-mUrtiH tasya samboDanam|
   kiṃ ca sakalatrailokyamohakatvena yaḥ prathitasāmarthyo manmathaḥ	kim ca sakala-trElokya-mohaka-tvena yaH praTita-sAmarTyaH manmaTaH
   kāmastasya bhogādisthitihetutvātsthitiḥ śarīraṃ tasya nāśana he bhagavan	kAmaH-tasya Boga-Adi-sTiti-hetu-tvAt-sTitiH SarIram tasya nASana he Bagavan
   jayeti|	jaya-iti|
   api cācyutasya viṣṇostanudhvaṃsanahetutvāttanudhvaṃsaḥ kālakūṭastasya	api ca-acyutasya vizNoH-tanu-DvaMsana-hetu-tvAt-tanu-DvaMsaH kAlakUwaH-tasya
   vegastamapaharatīti| yaduktaṃ vāyupurāṇe	vegaH-tam-apaharati-iti| yat-uktam vAyupurANe
   viṣeṇodbhūtamātreṇa tena kālānalatviṣā|	vizeNa-udBUta-mAtreNa tena kAla-anala-tvizA|
   \quote{viṣeṇodbhūta@\devdot janārdanaḥ	\quote{-vizeNa-udBUta-@\devda-ut janArdanaH
   Vāyupurāṇa 54:58.}	VAyupurANaH 54:58.}
   nirdagdho raktagaurāṅgaḥ kṛtaḥ kṛṣṇo janārdanaḥ|| iti	nirdagDaH rakta-gOra-aFgaH kRtaH kRzNaH janArdanaH|| iti
   tasya balānyapaharatīti balāpaho yastasya sambodhanam|	tasya balAni-apaharati-iti bala-apahaH yaH-tasya samboDanam|
   kiñca āvartaḥ paribhramastenātyantabhīṣaṇāṭopo vegavatpravāhaḥ sa yasyāḥ	kiQca AvartaH pariBramaH-tena-atyanta-BIzaNa-AwopaH vegavat-pravAhaH sa yasyAH
   saritaḥ prakaraṇājjāhṇavyāḥ sāvartamahāṭopasarit| tasyā vego balaṃ	saritaH prakaraNAt-jAhNavyAH sAvarta-mahA-Awopasarit| tasyAH vegaH balam
   tadvidhāraṇa| kila śirasi tathābhūtā mahānadī bhagavataiva dhāryate	tad-viDAraNa| kila Sirasi taTABUtA mahA-nadI BagavatA-eva DAryate
   nānyenetyatiśayastutiḥ|| 2--4||	na-anyena-iti-atiSaya-stutiH|| 2--4||
   kiñca dārūṇi devadārūṇi teṣāṃ vane yadudyānamāśramastasminye munayasteṣāṃ	kiQca dArUNi devadArUNi tezAm vane yat-udyAnam-ASramaH-tasmin-ye munayaH-tezAm
   teṣāṃ ca yāḥ patnyastāsāṃ vimohaka| avijitakāmakrodhādīnmunīnpatnīśca	tezAm ca yAH patnyaH-tAsAm vimohaka| avijita-kAma-kroDa-AdIn-munIn-patnIH-ca
   kenāpi prayojanena vimohayatītyatra praśaṃsārtho 'nyathā kutsaiveyaṃ kutaḥ	kena-api prayojanena vimohayati-iti-atra praSaMsA-arTaH anyaTA kutsa-eva-iyam kutas-
   stutiriti|	stutiH-iti|
   tathā nṛttaṃ vicitrābhinayādyātmako gātravikṣepastasya mahārambhalakṣaṇā	taTA nRttam vicitra-aBinaya-Adi-AtmakaH gAtra-vikzepaH-tasya mahA-AramBa-lakzaNA
   krīḍā| asya vailakṣaṇyena tāṇḍavarūpaṃ viharaṇam| tayā vikṣobho	krIxA| asya vElakzaNyena tANxava-rUpam viharaNam| tayA vikzoBaH-
   'navasthitirjagatastena dāruṇa bhīṣaṇa he bhagavañjayeti| tadidamuktam|	anavasTitiH-jagataH-tena dAruNa BIzaNa he Bagavan-jaya-iti| tat-idam-uktam-|
   calati mahī dalanti girayaḥ skhalantyudadhayo namanti khecarā ityādi	calati mahI dalanti girayaH sKalanti-udaDayaH namanti KecarAH ityAdi
   tribhuvanamasvatantramiha yasya nṛttasamaye sa pātu no hara ityantam|	triBuvanam-asvatantram-iha yasya nRtta-samaye sa pAtu naH hare iti-antam|
   kiñca ugraṃ bhīṣaṇaṃ yadbhairavākāraṃ rūpamumāsantrāsadānāya ghaṭata	kiQca ugram BIzaNam yat-BErava-AkAram rUpam-umA-santrAsa-dAnAya Gawata
   itītihāsapurāṇādigītaṃ tasya saṃrambho jagattrāsalakṣaṇābhinayānukārastena	iti-itihAsa-purANa-Adi-gItam tasya saMramBaH jagat-trAsa-lakzaNa-aBinaya-anukAraH-tena
   trāsitā devāsurā yena tasya sambodhanam|	trAsitAH deva-asurAH yena tasya samboDanam|
   kiñca krūrajanānāṃ rakṣasāmindro rāvaṇastasyāsyeṣu darśito 'sṛgeva	kiQca krUra-janAnAm rakzasAm-indraH rAvaNaH-tasya-Asyezu darSitaH asRk-eva
   sunirjharaḥ prapāto yena tasyāmantraṇam|	su-nirJaraH prapAtaH yena tasya-AmantraNam|
   kiñca vīro vīrabhadraḥ tasya parispandaḥ preṣaṇaṃ tena dakṣasya	kiQca vIraH vIraBadraH tasya parispandaH prezaNam tena dakzasya
   prajāpateryajñavināśana he bhagavañjayeti praśaṃsārtho 'nyathā nindaiva	prajApateH-yajQa-vinASana he Bagavan-jaya-iti praSaMsA-arTaH anyaTA nindA-eva
   kutsitatvādasyeti|	kutsita-tvAt-asya-iti|
   kiñca adbhutamāścaryabhūtaṃ yanmahāliṅgaṃ sakalatrailokyasya vyāpakaṃ	kiQca adButam-AScarya-BUtam yat-mahA-liFgam sakala-trElokyasya vyApakam
   tasya saṃsthānamākāraviśeṣo jvālātmakaḥ tasya balaṃ tejaso 'sahyatvaṃ tena	tasya saMsTAnam-AkAra-viSezaH jvAlA-AtmakaH tasya balam tejasaH asahya-tvam tena
   garvita brahmaviṣṇvādibhyo 'pi sātiśaya he bhagavañjayeti| yaduktaṃ	garvita brahma-vizNu-AdiByaH api sA-atiSaya he Bagavan-jaya-iti| yat-uktam
   vāyupurāṇādau	vAyupurANa-AdO
   akasmādbrahmaviṣṇvādyairjvālāliṅgaṃ tadadbhutam|	akasmAt-brahma-vizNu-AdyEH-jvAlA-liFgam tat-adButam|
   dṛṣṭamabhyudgataṃ yena vyāptaṃ sarvaṃ carācaram|| iti|| 5--7||	dRzwam-aByudgatam yena vyAptam sarvam carAcaram|| iti|| 5--7||
   kiñca śveto mahāmuniḥ tannimittamugrasya mṛtyudehasya nipātana he	kiQca SvetaH mahA-muniH tad-nimittam-ugrasya mRtyu-dehasya nipAtana he
   bhagavañjayeti|	Bagavan-jaya-iti|
   api cāśeṣasya sukhasyābhiraterāvāsaḥ sthānaṃ kāmastena mohitā śailajā	api ca-aSezasya suKasya-aBirateH-AvAsaH sTAnam kAmaH-tena mohitA SElajA
   gaurī yeneti kāmo 'pi yasya vaśe gaurī vā sarvalokeśvarī yaṃ prati	gOrI yena-iti kAmaH api yasya vaSe gOrI vA sarva-loka-ISvarI yam prati
   sābhilāṣeti praśaṃsārthaḥ|	sa-aBilAzA-iti praSaMsA-arTaH|
   kiñca upamanyoryaḥ santāpa stapojanitaśarīraklamaḥ yacca mohajālameva	kiQca upamanyoH-yaH santApa stapaH-janita-SarIra-klamaH yat-ca moha-jAlam-eva
   pañcavidhaviparyayātmakaṃ tamovṛtti tvāttamastaddharati yastasya	paQcaviDa-viparyaya-Atmakam tamaH-vRtti tvA-attamaH-tat-harati yaH-tasya
   sambodhanam|	samboDanam|
   kiñcānyat| pātālānāṃ mūlaṃ kālāgnibhuvanaṃ tata ūrdhvaṃ lokaḥ	kiQca-anyat| pAtAlAnAm mUlam kAlAgni-Buvanam tatas UrDvam lokaH
   sthāvarādimanuṣyāntaḥ ṣaḍvidho bhūtasamūhaḥ| alokastu tadvilakṣaṇaḥ	sTAvara-Adi-manuzya-antar zaxviDaH BUta-samUhaH| alokaH-tu tad-vilakzaNaH
   piśācādipitā mahānto 'ṣṭavidho daivasargaḥ| yaduktaṃ sāṃkhyaiḥ	piSAca-Adi-pitAH mahAntaH azwaviDaH dEva-sargaH| yat-uktam sAMKyEH
   aṣṭavikalpo daivastairyagyoniśca pañcadhā bhavati|	azwa-vikalpaH dEvaH-tEryagyoniH-ca paQcaDA Bavati|
   \quote{aṣṭa\devdot sargaḥ	\quote{azwa\devda-ut sargaH
   \Sankh\ 53.}	\SanK\ 53.}
   mānuṣyastvekavidhaḥ samāsato bhautikaḥ sargaḥ|| iti|	mAnuzyaH-tu-ekaviDaH samAsatas BOtikaH sargaH|| iti|
   tasya dāhaketyupalakṣaṇam| sthitisaṃrakṣaṇadānabhavānugrahakartaḥ he	tasya dAhaka-iti-upalakzaNam| sTiti-saMrakzaNa-dAna-Bava-anugraha-kartaH he
   bhagavan jaya| jayeti jayatyevāsya śrīkaṇṭhanāthasyādhikārāt|	Bagavan jaya| jaya-iti jayati-eva-asya SrIkaNWa-nATasya-aDikArAt|
   tadevamapadāna ṣoḍaśakātmikayā stutyā bhagavataḥ śrīkaṇṭhanāthasyāsyaiva	tat-evam-apadAna zoxaSaka-AtmikayA stutyAH BagavataH SrIkaNWa-nATasya-asya-eva
   darśanaṃ, na yogināṃ vidyeśānāṃ vā madhyapaṭhitasyeti darśyate|	darSanan, na yoginAm vidyeSAnAm vA maDya-paWitasya-iti darSyate|
   tathaitāvadbhirevāpadānairiyaṃ stutirdṛṣṭā	taTA-etAvadBiH-eva-apadAnEH-iyam stutiH-dRzwA
   nāpadānāntaraiścakraprasādadehārdhagaurīdhāraṇādibhirapīti|	na-apadAna-antarEH-cakra-prasAda-deha-arDa-gOrI-DAraNa-AdiBiH-api-iti|
   andhayatītyandhako malaḥ tasya pṛthuskandhāvūrdhvādhodṛkpratirodhaśaktī	anDayati-iti-anDakaH malaH tasya pRTu-skanDO=-UrDva-aDas-dRS-pratiroDa-SaktI
   tābhyāṃ bandhanaṃ puṃsāṃ dṛkkriyāvarodhaḥ| tasya bhede dīkṣādvāreṇa yo	tAByAm banDanam puMsAm dRkkriyA-avaroDaH| tasya Bede dIkzA-dvAreNa yaH-
   vicakṣaṇastasya sambodhanam| ityevaṃ sarvatheyamatra	vicakzaNaH-tasya samboDanam| iti-evam sarvaTA-iyam-atra
   dīkṣānirvartyakāryastutirgauṇalākṣaṇikayā vṛttyeti vyācakṣate|	dIkzA-nirvartya-kArya-stutiH-gONa-lAkzaNikayA vRttyA-iti vyAcakzate|
   teṣāṃ prasiddhasyārthasya parityāge 'trāsiddhasya ca kalpane kiṃ	tezAm prasidDasya-arTasya parityAge atra-asidDasya ca kalpane kim
   kāraṇamiti vaktavyam| kāraṇaṃ vinaiva hi tathātve sarvatra	kAraNam-iti vaktavyam| kAraNam vinA-eva hi taTA-tve sarvatra
   gauṇamukhyārthāvyavasthitiḥ padavākyayorapratipa ttireva| taduktam|	gONa-muKya-arTa-avyavasTitiH pada-vAkyayoH-apratipa ttiH-eva| tat-uktam|
   narte prayojanādiṣṭaṃ mukhyaśabdārtha laṅghanam| iti|	na-Rte prayojana-Adizwam muKya-Sabda-arTa laFGanam| iti|
   \quote{narte\devdot laṅghanam	\quote{na-Rte\devda-ut laFGanam
   Source unknown.	Source unknown.
   Quoted also ad \Mat\VP\ 3:20 and on p.12	Quotet alsaH at \Mat\VP\ 3:20 and on p.12
   of the {Hetubinduṭīkā}.}	of Te {Hetu-binduwI-kA}.}
   śrīmadrauravādadau paramaśivaviṣayatvātstotrasya paramaśive cāśarīratvena	SrImat-rOrava-Ada-dO parama-Siva-vizaya-tvAt-stotrasya parama-Sive ca-aSarIra-tvena
   śaśāṅkārdhaśekharatvādyasambhavādyuktaivāprasiddhārthakalpanetyavirodhaḥ||8--9||	SaSAFka-arDa-SeKara-tva-Adi-asamBava-Adi-uktA-eva-aprasidDa-arTa-kalpanA-ityaviroDaH||8--9||
   atha kiṃ tadvaco yadabravīttārkṣyaḥ stutipūrvaṃ dṛṣṭvetyuktam| tatrocyate	aTa kim tat-vacaH yat-abravIt-tArkzyaH stuti-pUrvam dRzwvA-iti-uktam| tatra-ucyate
   bhaktasya mama bhītasya $ śivajñānaṃ paraṃ vada &	Baktasya mama BItasya $ Siva-jQAnam param vada &
   yadavāpya narāḥ sarve % muktimāyānti kevalām // KirT_1.10 //	yat-avApya narAH sarve % muktim-AyAnti kevalAm // KirT_1.10 //
   Vṛtti:	VRtti:
   bhajatīti bhaktaḥ sevakaḥ bibhe tīti ca bhītaḥ|	Bajati-iti BaktaH sevakaH biBe ti-iti ca BItaH|
   tasya yadyapi dīkṣayā saṃsārabhītatvamapākīrṇaṃ tathāpi	tasya yadi-api dIkzayA saMsAra-BIta-tvam-apAkIrNam taTA-api
   nityanaimittikādikarma coditatvādanuṣṭheya m|	nitya-nEmittika-Adi-karma codita-tvAt-anuzWeya m|
   tadananuṣṭhāne viparītānuṣṭhāne vā punarapi saṃsārādbhītatvamastyeva|	tad-ananuzWAne viparIta-anuzWAne vA punar-api saMsArAt-BIta-tvam-asti-eva|
   yaduktam	yat-uktam
   ājñāvilaṅghanātproktaṃ kravyādatvaṃ śataṃ samāḥ|	AjQA-vilaFGanAt-proktam kravyAda-tvam Satam samAH|
   \quote{ājñā@\devdot samāḥ	\quote{AjQA@\da-ivda-ut samAH
   Attributed with the expression {pauṣkarādau}	Attri-butet wiT Te ej-pression {pOzkara-AdO}
   by \Ram\ ad \Mat\ \VP\ 5:6, p.108.}	bi \Ram\ at \Mat\ \VP\ 5:6, p.108.}
   ityadoṣaḥ|	iti-adozaH|
   tataśca yathā pūrvaṃ mama bhaktasya sato bhītasya dayayaiva dīkṣākhyo	tatas-ca yaTA pUrvam mama Baktasya sataH BItasya dayayA-eva dIkzA-AKyaH-
   'nugrahastvayā kṛtastathaivādhunā śivasya sarvajñasya śreyohetorbhagavataḥ	anugrahaH-tvayA kRtaH-taTA-eva-aDunA Sivasya sarvajQasya SreyaH-hetoH-BagavataH
   kāryarūpatayā prāpyatvena ca sambandhi jñānaṃ śāstraṃ vadeti|	kArya-rUpa-tayA prApya-tvena ca sambanDi jQAnam SAstram vada-iti|
   śivajñānapadena kaulamahāvratādinirāsasteṣāmasarvaviṣayatvena	Siva-jQAna-padena kOla-mahA-vrata-Adi-nirAsaH-tezAm-asarva-vizaya-tvena
   vaiśeṣikāderiva sarvajñakṛtatvābhāvāt|	vESezika-AdeH-iva sarvajQa-kRta-tva-aBAvAt|
   paramityanena srotontarebhyo vāmadakṣiṇa gāruḍabhūtatantrebhyo 'sya	param-iti-anena srotontareByaH vAma-dakziNa gAruxa-BUta-tantreByaH asya
   viśeṣasteṣāṃ śivakṛtatve 'pi siddhipradhānatvenāparatvāt|	viSezaH-tezAm Siva-kRta-tve api sidDi-praDAna-tvena-aparatvAt|
   nanu vedādijñānānyevaṃ hariharahiraṇyagarbhādyātmakaprasiddhaśivakṛtāni	nanu veda-Adi-jQAnAni-evam hari-hara-hiraNyagarBa-Adi-Atmaka-prasidDa-Siva-kRtAni
   parāṇi bhaviṣyantīti| tadayuktaṃ teṣāmaśivatvarūpamuktyupadeśakatvena	parANi Bavizyanti-iti| tat-ayuktam tezAm-aSiva-tva-rUpa-mukti-upadeSaka-tvena
   śivakṛtatvāsiddheḥ| samalatvameva hyātmanāmaśivatā| tadvirahaḥ kevalitvaṃ	Siva-kRta-tva-asidDeH| sa-mala-tvam-eva hi-AtmanAm-aSivatA| tad-virahaH kevali-tvam
   śivateti| malakaivalyaṃ ca tairmuktāvupadiṣṭaṃ malasvarūpasyāparicchedāt|	Siva-tA-iti| mala-kEvalyam ca tEH-muktO=-upadizwam mala-svarUpasya-aparicCedAt|
   aparicchinnasya hartumaśakyatvāditi| yajjñānaṃ prāpya narā muktimāyānti	aparicCinnasya hartum-aSakyatvAt-iti| yat-jQAnam prApya narAH muktim-AyAnti
   kevalāṃ tadvadeti vedādiśāstraniṣedhaḥ	kevalAm tadvat-a-iti veda-Adi-SAstra-nizeDaH
   | \crux sarva iti	| \cruz sarve iti
   \quote{Testimonium:	\quote{TeH-timonium:
   tathā kiraṇavṛttau bhagavatā	taTA kiraNa-vRttO BagavatA
   rāmakaṇṭhācāryeṇa\devdot (See	rAma-kaNWa-AcAryeNa\devdot (See
   1:1.11--12) yadavāpya narāssarva ityatra	1:1.11--12) yat-avApya narAH-sarvaH iti-atra
   `sarva iti ``brāhmaṇāḥ kṣatriyā	`sarve iti ``brAhmaNAH kzatriyA
   vaiśyāśśūdrā mlecchādyo pi hī''ti	vESyAH-SUdrA mlecCa-AdyaH pi hI-aati
   śrutyadhikāriṇa eva garutmato	Sruti-aDikAriNaH eva garutmataH-
   dhikāraprakramatassarvapadasyāniyatārthatvād' iti	DikAra-prakrama-tas-sarva-padasya-aniyata-arTa-tvAda iti
   vyākhyātam| {Śaivāgamādimāhātmya}	vyAKyAtam| {ŚA-eva-Agama-Adi-mAhAtmya}
   IFP T.372, p.1225, lines 11--16.}	IFP T.372, p.1225, lineH 11--16.}
   brāhmaṇāḥ kṣatriyā vaiśyāḥ śūdrā mlecchādayo 'pi hi| iti	brAhmaNAH kzatriyAH vESyAH SUdrA mlecCa-AdayaH api hi| iti
   śrutyadhikāriṇa eva| garutmato 'dhikāraḥ prakṛtaṃ sarvapadasya	Sruti-aDikAriNaH eva| garutmataH aDikAraH prakRtam sarva-padasya
   niyatārthatvāt\crux | yaduktam	niyata-arTa-tvAt\-cruz | yat-uktam
   arthaḥ prakaraṇaṃ liṅgaṃ śabdasyānyasya sannidhiḥ|	arTaH prakaraNam liFgam Sabdasya-anyasya sanniDiH|
   \quote{arthaḥ\devdot hetavaḥ	\quote{arTaH\devdot hetavaH
   {Vākyapadīya} 2:315cd and 316cd.}	{VAkyapadIya} 2:315ct and 316cd.}
   proktāḥ sāmānyaśabdānāṃ viśeṣasthitihetavaḥ|| iti|	proktAH sAmAnya-SabdAnAm viSeza-sTiti-hetavaH|| iti|
   evaṃ ca dīkṣitatve 'pyaviditaśāstravivekasya tārkṣyasyāyaṃ praśnastathābhū	evam ca dIkzita-tve api-avidita-SAstra-vivekasya tArkzyasya-ayam praSnaH-taTA-aBU
   taśāstrādhigamāyeti pratīyate na tu jñasyeti||	taSAstra-aDigamAya-iti pratIyate na tu jQasya-iti||
   atha prativacanam	aTa prativacanam
   evamukto haraḥ prāha $ visphuraccandraśekharaḥ &	evam-uktaH haraH prAha $ visPurat-candraSeKaraH &
   Vṛtti:	VRtti:
   evaṃ stutipūrvadarśanapūrvakaṃ śāstravi ṣayāvivekapradarśanataḥ śāstraṃ	evam stuti-pUrva-darSana-pUrvakam SAstra-vi zayOviveka-pradarSanataH SAstram
   vainateyena paryanuyuktaḥ san savismayatve	vEnateyena paryanuyuktaH san sa-vismaya-tve
