   PADA MARKERS	PADAH MARKERS
   samuddhṛtāśeṣamṛṇālajālakaṃ $ vipannamīnaṃ drutabhītasārasam &	samudDRta-aSeza-mRNAla-jAlakam $ vipanna-mInam druta-BIta-sArasam &
   parasparotpīḍanasaṃhatairgajaiḥ % kṛtaṃ saraḥ sāndravimardakardamam //	paraspara-utpIxana-saMhatEH-gajEH % kRtam saraH sAndra-vimarda-kardamam //
   KalRs_1.19 //	KalRH-_1.19 //
   raviprabhodbhinnaśiromaṇiprabho $ vilolajihvādvayalīḍhamārutaḥ &	ravi-praBA-udBinna-SiraH-maNi-praBaH $ vilola-jihvA-dvaya-lIXa-mArutaH &
   viṣāgnisūryātapatāpitaḥ phaṇī % na hanti maṇḍūkakulaṃ tṛṣākulaḥ //	viza-agni-sUrya-Atapa-tApitaH PaNI % na hanti maNxUka-kulam tRzA-AkulaH //
   KalRs_1.20 //	KalRH-_1.20 //
   saphenalālāvṛtavaktrasampuṭaṃ $ viniḥsṛtālohitajihvamunmukham &	saPena-lAla-AvRta-vaktra-sampuwam $ viniHsRta-Alohita-jihvam-unmuKam &
   tṛṣākulaṃ niḥsṛtamadrigahvarād % avekṣamāṇaṃ mahiṣīkulaṃ jalam //	tRzA-Akulam niHsRtam-adri-gahvarAt % avekzamANam mahizI-kulam jalam //
   KalRs_1.21 //	KalRH-_1.21 //
   paṭutaradavadāhocchuṣkasasya prarohāḥ $	pawutara-dava-dAha-ucCuzka-sasya prarohAH $
   paruṣapavanavegotkṣiptasaṃśuṣkaparṇāḥ &	paruza-pavana-vega-utkzipta-saMSuzka-parNAH &
   dinakaraparitāpakṣīṇatoyāḥ samantād % vidadhati bhayamuccair vīkṣyamāṇā	dinakara-paritApa-kzINa-toyAH samantAt % vidaDati Bayam-uccEs vIkzyamANA
   vanāntāḥ // KalRs_1.22 //	vanAntAH // KalRH-_1.22 //
   śvasiti vihagavargaḥ śīrṇaparṇadrumasthaḥ $ kapikulamupayāti klāntamadrer	Svasiti vihaga-vargaH SIrNa-parNa-druma-sTaH $ kapi-kulam-upayAti klAntam-adreH-
   nikuñjam &	nikuQjam &
   bhramati gavayayūthaḥ sarvatastoyamicchañ % śarabhakulamajihmaṃ	Bramati gavaya-yUTaH sarvatas-toyam-icCan % SaraBa-kulam-ajihmam
   proddharatyambu kūpāt // KalRs_1.23 //	prodDarati-ambu kUpAt // KalRH-_1.23 //
   vikacanavakusumbhasvacchasindūrabhāsā $ prabalapavanavegodbhūtavegena	vikaca-nava-kusumBa-svacCa-sindUra-BAsA $ prabala-pavana-vega-udBUta-vegena
   tūrṇam &	tUrNam &
   taṭaviṭapalatāgrāliṅganavyākulena % diśi diśi paridagdhā bhūmayaḥ pāvakena	tawa-viwapa-latA-agra-AliFgana-vyAkulena % diSi diSi paridagDAH BUmayaH pAvakena
   // KalRs_1.24 //	// KalRH-_1.24 //
   jvalati pavanavṛddhaḥ parvatānāṃ darīṣu $ sphuṭati paṭuninādaiḥ	jvalati pavana-vRdDaH parvatAnAm darIzu $ sPuwati pawu-ninAdEH
   śuṣkavaṃśasthalīṣu &	Suzka-vaMSa-sTalIzu &
   prasarati tṛṇamadhye labdhavṛddhiḥ kṣaṇena % glapayati mṛgavargaṃ	prasarati tRNa-maDye labDa-vRdDiH kzaNena % glapayati mRga-vargam
   prāntalagno davāgniḥ // KalRs_1.25 //	prAnta-lagnaH dava-agniH // KalRH-_1.25 //
   bahutara iva jātaḥ śālmalīnāṃ vaneṣu $ sphurati kanakagauraḥ koṭareṣu	bahutaraH iva jAtaH SAlmalInAm vanezu $ sPurati kanaka-gOraH kowarezu
   drumāṇām &	drumANAm &
   pariṇatadalaśākhānutpatanprāṃśuvṛkṣān % bhramati pavanadhūtaḥ sarvato	pariNata-dala-SAKA-an-utpatan-prAMSu-vRkzAn % Bramati pavana-DUtaH sarvatas-
   'gnirvanānte // KalRs_1.26 //	agniH-vanAnte // KalRH-_1.26 //
   gajagavayamṛgendrā vahnisaṃtaptadehāḥ $ suhṛda iva sametā dvaṃdvabhāvaṃ	gaja-gavaya-mRgendrAH vahni-saMtapta-dehAH $ suhRdaH iva sametAH dvaMdva-BAvam
   vihāya &	vihAya &
   hutavahaparikhedād āśu nirgatya kakṣād % vipulapulinadeśāṃ nimnagāṃ	hutavaha-pariKedAt ASu nirgatya kakzAt % vipula-pulina-deSAm nimnagAm
   saṃviśanti // KalRs_1.27 //	saMviSanti // KalRH-_1.27 //
   kamalavanacitāmbuḥ pāṭalāmodaramyaḥ $ sukhasalilaniṣekaḥ	kamala-vana-cita-ambuH pAwalA-Amoda-ramyaH $ suKa-salila-nizekaH
   sevyacandrāṃśuhāraḥ &	sevya-candra-aMSu-hAraH &
   vrajatu tava nidāghaḥ kāminībhiḥ sameto % niśi sulalitagīte harmyapṛṣṭhe	vrajatu tava nidAGaH kAminIBiH sametaH % niSi su-lalita-gIte harmya-pRzWe
   sukhena // KalRs_1.28 //	suKena // KalRH-_1.28 //
   dvitīyaḥ sargaḥ	dvitIyaH sargaH
   sasīkarāmbhodharamattakuñjaras $ taḍitpatāko 'śaniśabdamardalaḥ &	sasIkara-amBoDara-matta-kuQjaraH $ taxit-patAkaH aSani-Sabda-mardalaH &
   samāgato rājavad uddhatadyutir % ghanāgamaḥ kāmijanapriyaḥ priye //	samAgataH rAja-vat udData-dyutiH % Gana-AgamaH kAmi-jana-priyaH priye //
   KalRs_2.1 //	KalRH-_2.1 //
   nitāntanīlotpalapattrakāntibhiḥ $ kvacit prabhinnāñjanarāśisaṃnibhaiḥ &	nitAnta-nIlotpala-pattra-kAntiBiH $ kvacid praBinnAQjana-rASi-saMniBEH &
   kvacitsagarbhapramadāstanaprabhaiḥ % samācitaṃ vyoma ghanaiḥ samantataḥ //	kvacid-sagarBa-pramadA-stana-praBEH % samAcitam vyoma GanEH samantataH //
   KalRs_2.2 //	KalRH-_2.2 //
   tṛṣākulaiścātakapakṣiṇāṃ kulaiḥ $ prayācitās toyabharāvalambinaḥ &	tRzA-AkulEH-cAtaka-pakziNAm kulEH $ prayAcitAH toya-Bara-avalambinaH &
   prayānti mandaṃ bahudhāravarṣiṇo % balāhakāḥ śrotramanoharasvanāḥ //	prayAnti mandam bahu-DAra-varziNaH % balAhakAH Srotra-manohara-svanAH //
   KalRs_2.3 //	KalRH-_2.3 //
   balāhakāścāśaniśabdamardalāḥ $ surendracāpaṃ dadhatastaḍidguṇam &	balAhakAH-ca-aSani-Sabda-mardalAH $ sura-indra-cApam daDataH-taxit-guNam &
   sutīkṣṇadhārāpatanograsāyakais % tudanti cetaḥ prasabhaṃ pravāsinām //	su-tIkzNa-DArA-patana-ugra-sAyakEH % tudanti cetaH prasaBam pravAsinAm //
   KalRs_2.4 //	KalRH-_2.4 //
   prabhinnavaiḍūryanibhais tṛṇāṅkuraiḥ $ samācitā protthitakandalīdalaiḥ &	praBinna-vExUrya-niBEH tRNa-aFkurEH $ samAcitA protTita-kandalI-dalEH &
   vibhāti śukletararatnabhūṣitā % varāṅganeva kṣitirindragopakaiḥ //	viBAti Sukla-itara-ratna-BUzitA % vara-aFganA-iva kzitiH-indragopakEH //
   KalRs_2.5 //	KalRH-_2.5 //
   sadā manojñaṃ svanadutsavotsukaṃ $ vikīrṇavistīrṇakalāpiśobhitam &	sadA manojQam svanat-utsava-utsukam $ vikIrNa-vistIrNa-kalApi-SoBitam &
   sasaṃbhramāliṅganacumbanākulaṃ % pravṛttanṛtyaṃ kulamadya barhiṇām //	sa-saMBrama-AliFgana-cumbana-Akulam % pravRtta-nRtyam kulam-adya barhiNAm //
   KalRs_2.6 //	KalRH-_2.6 //
   nipātayantyaḥ paritastaṭadrumān $ pravṛddhavegaiḥ salilair anirmalaiḥ &	nipAtayantyaH paritas-tawa-drumAn $ pravRdDa-vegEH salilEH anirmalEH &
   striyaḥ suduṣṭā iva jātivibhramāḥ % prayānti nadyastvaritaṃ payonidhim //	striyaH su-duzwAH iva jAti-viBramAH % prayAnti nadyaH-tvaritam payoniDim //
   KalRs_2.7 //	KalRH-_2.7 //
   tṛṇotkarair udgatakomalāṅkuraiś $ citāni nīlair hariṇīmukhakṣataiḥ &	tRNa-utkarEH udgata-komala-aFkurEH $ citAni nIlEH hariNI-muKa-kzatEH &
   vanāni vaindhyāni haranti mānasaṃ % vibhūṣitānyudgatapallavair drumaiḥ //	vanAni vEnDyAni haranti mAnasam % viBUzitAni-udgata-pallavEH drumEH //
   KalRs_2.8 //	KalRH-_2.8 //
   vilolanetrotpalaśobhitānanair $ mṛgaiḥ samantādupajātasādhvasaiḥ &	vilola-netra-utpala-SoBita-AnanEH $ mRgEH samantAt-upajAta-sADvasEH &
   samācitā saikatinī vanasthalī % samutsukatvaṃ prakaroti cetasaḥ //	samAcitA sEkatinI vana-sTalI % samutsuka-tvam prakaroti cetasaH //
   KalRs_2.9 //	KalRH-_2.9 //
   abhīkṣṇamuccair dhvanatā payomucā $ ghanāndhakārīkṛtaśarvarīṣvapi &	aBIkzNam-uccEs Dvana-tA payomucA $ Gana-anDakArI-kRta-SarvarIzu-api &
   taḍitprabhādarśitamārgabhūmayaḥ % prayānti rāgādabhisārikāḥ striyaḥ //	taxit-praBA-darSita-mArga-BUmayaH % prayAnti rAgAt-aBisArikAH striyaH //
   KalRs_2.10 //	KalRH-_2.10 //
   payodharair bhīmagabhīranisvanais $ taḍidbhir udvejitacetaso bhṛśam &	payoDarEH BIma-gaBIra-nisvanEH $ taxidBiH udvejita-cetasaH BRSam &
   kṛtāparādhānapi yoṣitaḥ priyān % pariṣvajante śayane nirantaram //	kRta-aparADAn-api yozitaH priyAn % parizvajante Sayane nirantaram //
   KalRs_2.11 //	KalRH-_2.11 //
   vilocanendīvaravāribindubhir $ niṣiktabimbādharacārupallavāḥ &	vilocana-indIvara-vAri-binduBiH $ nizikta-bimba-aDara-cAru-pallavAH &
   nirastamālyābharaṇānulepanāḥ % sthitā nirāśāḥ pramadāḥ pravāsinām //	nirasta-mAlya-ABaraNa-anulepanAH % sTitAH nirASAH pramadAH pravAsinAm //
   KalRs_2.12 //	KalRH-_2.12 //
   vipāṇḍuraṃ kīṭarajastṛṇānvitaṃ $ bhujaṃgavad vakragatiprasarpitam &	vipANxuram kIwa-rajaH-tRNa-anvitam $ BujaMga-vat vakra-gati-prasarpitam &
   sasādhvasairbhekakulair nirīkṣitaṃ % prayāti nimnābhimukhaṃ navodakam //	sa-sADvasEH-Beka-kulEH nirIkzitam % prayAti nimna-aBimuKam nava-udakam //
   KalRs_2.13 //	KalRH-_2.13 //
   vipattrapuṣpāṃ nalinīṃ samutsukā $ vihāya bhṛṅgāḥ śrutihārinisvanāḥ &	vipattra-puzpAm nalinIm samutsukAH $ vihAya BRFgAH Sruti-hAri-nisvanAH &
   patanti mūḍhāḥ śikhināṃ pranṛtyatāṃ % kalāpacakreṣu navotpalāśayā //	patanti mUXAH SiKinAm pranRtyatAm % kalApa-cakrezu nava-utpala-ASayAH //
   KalRs_2.14 //	KalRH-_2.14 //
   vanadvipānāṃ navavāridasvanair $ madānvitānāṃ dhvanatāṃ muhurmuhuḥ &	vana-dvipAnAm nava-vArida-svanEH $ mada-anvitAnAm DvanatAm muhur-muhur &
   kapoladeśā vimalotpalaprabhāḥ % sabhṛṅgayūthair madavāribhiś citāḥ //	kapola-deSAH vimala-utpala-praBAH % sa-BRFga-yUTEH mada-vAriBiH citAH //
   KalRs_2.15 //	KalRH-_2.15 //
   sitotpalābhāmbudacumbitopalāḥ $ samācitāḥ prasravaṇaiḥ samantataḥ &	sita-utpala-ABa-ambuda-cumbita-upalAH $ samAcitAH prasravaNEH samantataH &
   pravṛttanṛtyaiḥ śikhibhiḥ samākulāḥ % samutsukatvaṃ janayanti bhūdharāḥ //	pravRtta-nRtyEH SiKiBiH samAkulAH % samutsuka-tvam janayanti BUDarAH //
   KalRs_2.16 //	KalRH-_2.16 //
   kadambasarjārjunaketakīvanaṃ $ vikampayaṃstatkusumādhivāsitaḥ &	kadamba-sarja-arjuna-ketakI-vanam $ vikampayan=-tad-kusuma-aDivAsitaH &
   sasīkarāmbhodharasaṅgaśītalaḥ % samīraṇaḥ kaṃ na karoti sotsukam //	sasIkara-amBoDara-saFga-SItalaH % samIraNaH kam na karoti sa-utsukam //
   KalRs_2.17 //	KalRH-_2.17 //
   śiroruhaiḥ śroṇitaṭāvalambibhiḥ $ kṛtāvataṃsaiḥ kusumaiḥ sugandhibhiḥ &	SiroruhEH SroNi-tawa-avalambiBiH $ kRta-avataMsEH kusumEH suganDiBiH &
   stanaiḥ sahārairvadanaiḥ sasīdhubhiḥ % striyo ratiṃ saṃjanayanti kāminām	stanEH sa-hArEH-vadanEH sasIDuBiH % striyaH ratim saMjanayanti kAminAm
   // KalRs_2.18 //	// KalRH-_2.18 //
   vahanti varṣanti nadanti bhānti $ vyāyanti nṛtyanti samāśrayanti &	vahanti varzanti nadanti BAnti $ vyAyanti nRtyanti samASrayanti &
   nadyo ghanā mattagajā vanāntāḥ % priyāvihīnāḥ śikhinaḥ plavaṃgāḥ //	nadyaH GanAH matta-gajAH vanAntAH % priyA-vihInAH SiKinaH plavaMgAH //
   KalRs_2.19 //	KalRH-_2.19 //
   taḍillatāśakradhanurvibhūṣitāḥ $ payodharāstoyabharāvalambinaḥ &	taxit-latA-Sakra-DanuH-viBUzitAH $ payoDarAH-toya-Bara-avalambinaH &
   striyaśca kāñcīmaṇikuṇḍalojjvalā % haranti ceto yugapatpravāsinām //	striyaH-ca kAQcI-maNi-kuNxala-ujjvalAH % haranti cetaH yugapad-pravAsinAm //
   KalRs_2.20 //	KalRH-_2.20 //
   mālāḥ kadambanavakesaraketakībhir $ āyojitāḥ śirasi bibhrati yoṣito 'dya &	mAlAH kadamba-nava-kesara-ketakIBiH $ AyojitAH Sirasi biBrati yozitaH adya &
   karṇāntareṣu kakubhadrumamañjarībhir % icchānukūlaracitān avataṃsakāṃśca	karNa-antarezu kakuBa-druma-maQjarIBiH % icCA-anukUla-racitAn avataMsakAn=-ca
   // KalRs_2.21 //	// KalRH-_2.21 //
   kālāgurupracaracandanacarcitāṅgyaḥ $ puṣpāvataṃsasurabhīkṛtakeśapāśāḥ &	kAlAguru-pracara-candana-carcita-aFgyaH $ puzpa-avataMsa-suraBIkRta-keSa-pASAH &
   śrutvā dhvaniṃ jalamucāṃ tvaritaṃ pradoṣe % śayyāgṛhaṃ gurugṛhātpraviśanti	SrutvA Dvanim jalamucAm tvaritam pradoze % SayyA-gRham guru-gRhAt-praviSanti
   nāryaḥ // KalRs_2.22 //	nAryaH // KalRH-_2.22 //
   kuvalayadalanīlair unnatais toyanamrair $ mṛdupavanavidhūtair mandamandaṃ	kuvalaya-dala-nIlEH unnatEH toya-namrEH $ mRdu-pavana-viDUtEH manda-mandam
   caladbhiḥ &	caladBiH &
   apahṛtamiva cetastoyadaiḥ sendracāpaiḥ % pathikajanavadhūnāṃ	apahRtam-iva cetaH-toyadEH sa-indracApEH % paTika-jana-vaDUnAm
   tadviyogākulānām // KalRs_2.23 //	tad-viyoga-AkulAnAm // KalRH-_2.23 //
   mudita iva kadambairjātapuṣpaiḥ samantāt $ pavanacalitaśākhaiḥ	muditaH iva kadambEH-jAta-puzpEH samantAt $ pavana-calita-SAKEH
   śākhibhirnṛtyatīva &	SAKiBiH-nRtyati-iva &
   hasitamiva vidhatte sūcibhiḥ ketakīnāṃ % navasalilaniṣekacchinnatāpo	hasitam-iva viDatte sUciBiH ketakInAm % nava-salila-nizeka=-Cinna-tApaH-
   vanāntaḥ // KalRs_2.24 //	vanAntaH // KalRH-_2.24 //
   śirasi bakulamālāṃ mālatībhiḥ sametāṃ $	Sirasi bakula-mAlAm mAlatIBiH sametAm $
   vikasitanavapuṣpairyūthikākuḍmalaiśca &	vikasita-nava-puzpEH-yUTikA-kuxmalEH-ca &
   vikacanavakadambaiḥ karṇapūraṃ vadhūnāṃ % racayati jaladaughaḥ	vikaca-nava-kadambEH karNapUram vaDUnAm % racayati jalada-oGaH
   kāntavatkāla eṣaḥ // KalRs_2.25 //	kAnta-vat-kAle ezaH // KalRH-_2.25 //
   dadhati varakucāgrairunnatair hārayaṣṭiṃ $ pratanusitadukūlānyāyataiḥ	daDati vara-kuca-agrEH-unnatEH hAra-yazwim $ pratanu-sita-dukUlAni-AyatEH
   śroṇibimbaiḥ &	SroNi-bimbEH &
   navajalakaṇasekādudgatāṃ romarājīṃ % lalitavalivibhaṅgairmadhyadeśaiśca	nava-jala-kaNa-sekAt-udgatAm romarAjIm % lalita-vali-viBaFgEH-maDya-deSEH-ca
   nāryaḥ // KalRs_2.26 //	nAryaH // KalRH-_2.26 //
   navajalakaṇasaṅgācchītatāmādadhānaḥ $ kusumabharanatānāṃ lāsakaḥ pādapānām	nava-jala-kaNa-saFgAt-SIta-tAm-AdaDAnaH $ kusuma-Bara-natAnAm lAsakaH pAdapAnAm
   janitaruciragandhaḥ ketakīnāṃ rajobhiḥ % pariharati nabhasvān proṣitānāṃ	janita-rucira-ganDaH ketakInAm rajoBiH % pariharati naBasvAn prozitAnAm
   manāṃsi // KalRs_2.27 //	manAMsi // KalRH-_2.27 //
   jalabharanamitānām āśrayo 'smākam uccair $ ayamiti	jala-Bara-namitAnAm ASrayaH asmAkam uccEs $ ayam-iti
   jalasekaistoyadāstoyanamrāḥ &	jala-sekEH-toyadAH-toya-namrAH &
   atiśayaparuṣābhir grīṣmavahneḥ śikhābhiḥ % samupajanitatāpaṃ hlādayantīva	atiSaya-paruzABiH grIzma-vahneH SiKABiH % samupajanita-tApam hlAdayantI-iva
   vindhyam // KalRs_2.28 //	vinDyam // KalRH-_2.28 //
   bahuguṇaramaṇīyaḥ kāminīcittahārī $ taruviṭapalatānāṃ bāndhavo nirvikāraḥ	bahu-guNa-ramaNIyaH kAminI-citta-hArI $ taru-viwapa-latAnAm bAnDavaH nirvikAraH
   jaladasamaya eṣa prāṇināṃ prāṇabhūto % diśatu tava hitāni prāyaśo	jalada-samayaH eza prANinAm prANa-BUtaH % diSatu tava hitAni prAyaSas-
   vāñchitāni // KalRs_2.29 //	vAQCitAni // KalRH-_2.29 //
   tṛtīyaḥ sargaḥ	tRtIyaH sargaH
   kāśāṃśukā vikacapadmamanojñavaktrā $ sonmādahaṃsaravanūpuranādaramyā &	kASa-aMSukAH vikaca-padma-manojQa-vaktrA $ sa-unmAda-haMsa-rava-nUpura-nAda-ramyA &
   āpakvaśālirucirānatagātrayaṣṭiḥ % prāptā śarannavavadhūriva rūparamyā //	Apakva-SAli-rucira-Anata-gAtra-yazwiH % prAptA Sarad-nava-vaDUH-iva rUpa-ramyA //
   KalRs_3.1 //	KalRH-_3.1 //
   kāśair mahī śiśiradīdhitinā rajanyo $ haṃsairjalāni saritāṃ kumudaiḥ	kASEH mahI SiSira-dIDitinA rajanyaH $ haMsEH-jalAni saritAm kumudEH
   sarāṃsi &	sarAMsi &
   saptacchadaiḥ kusumabhāranatairvanāntāḥ % śuklīkṛtānyupavanāni ca	saptacCadEH kusuma-BAra-natEH-vanAntAH % SuklIkRtAni-upavanAni ca
   mālatībhiḥ // KalRs_3.2 //	mAlatIBiH // KalRH-_3.2 //
   cañcanmanojñaśapharīrasanākalāpāḥ $ paryantasaṃsthitasitāṇḍajapaṅktihārāḥ	caQcat-manojQa-SaParI-rasanA-kalApAH $ paryanta-saMsTita-sita-aNxaja-paFkti-hArAH
   nadyo viśālapulināntanitambabimbā % mandaṃ prayānti samadāḥ pramadā ivādya	nadyaH viSAla-pulina-anta-nitamba-bimbAH % mandam prayAnti sa-madAH pramadAH iva-adya
   // KalRs_3.3 //	// KalRH-_3.3 //
   vyoma kvacidrajataśaṅkhamṛṇālagaurais $ tyaktāmbubhirlaghutayā śataśaḥ	vyoma kvacid-rajata-SaFKa-mRNAla-gOrEH $ tyakta-ambuBiH-laGu-tayA SataSas-
